user_id,is_gmail,subscription_id,has_facebook,followers_count,followees_count,users_btw_user_and_inviter,reg_hour,reg_weekday,device_is_limited_ad_tracking,push_allowed,battery_save_mode,steps_provider_is_set,watch_is_paired,inviter_invited_count,invited_count,is_ios,is_email_status_good,Actual,Predicted
12005700,1,2,1,0,1,-8146,16,7,0,0,0,0,0,17335,0,0,0,0,0.9987039355291224
10175538,1,2,1,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0.9985452627873354
3405772,1,2,1,0,1,19937,23,2,0,0,0,0,0,2,0,0,0,0,0.9985140288825485
33084719,1,2,1,0,1,25855,23,1,0,0,0,0,0,6,0,0,0,0,0.9984968543103442
33094725,1,2,1,0,1,-29675,7,2,0,0,0,0,0,6,0,0,0,0,0.9984873273897489
6135573,1,2,1,0,1,5020,0,2,0,0,0,0,0,5,0,0,0,0,0.9984625666418405
33088262,1,2,1,0,1,29212,0,2,0,0,0,0,0,6,0,0,0,0,0.9984570051273596
923150,0,2,1,4,1,-10767,21,6,0,0,0,0,0,8,0,0,0,0,0.9983702599726513
12416176,0,2,1,2,2,0,18,6,0,0,0,0,0,0,2,0,0,0,0.9983596679198765
4311477,0,2,1,1,1,23240,12,6,0,0,0,0,0,5,0,0,0,0,0.9983387299173313
32268874,0,2,1,1,1,51,0,7,0,0,0,0,0,1,1,0,0,0,0.9983306256778034
11945875,0,2,1,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0.9983297637004969
11712328,0,2,1,0,1,-29248,15,4,0,0,0,0,0,3,0,0,0,0,0.9983243150321119
10977435,0,2,1,0,1,-17703,22,3,0,0,0,0,0,1,0,0,0,0,0.9983221044204281
33099507,0,2,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0.9982756641834625
12468475,0,2,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0.9982489778616224
6280581,1,2,0,9,4,0,19,2,0,0,0,0,0,0,2,0,0,0,0.9981453796060379
9979595,1,3,1,0,1,-19953,21,5,0,0,0,0,0,39452,0,0,0,0,0.9979376444799724
26695006,1,3,1,0,1,1518,10,6,0,0,0,0,0,7,0,0,0,0,0.9974415361121844
3260051,1,2,1,2,2,28580,18,4,0,0,0,0,0,37415,1,0,1,0,0.984198003231804
3260051,1,2,1,2,2,28580,18,4,0,0,0,0,0,37415,1,0,1,0,0.984198003231804
3260051,1,2,1,2,2,28580,18,4,0,0,0,0,0,37415,1,0,1,0,0.984198003231804
3260051,1,2,1,2,2,28580,18,4,0,0,0,0,0,37415,1,0,1,0,0.984198003231804
33001173,1,2,1,0,1,12455,16,5,0,0,0,0,0,25120,0,0,1,0,0.9833346133645071
7113133,1,2,1,0,1,-25942,23,7,0,0,0,0,0,3,0,0,1,0,0.9817375251897243
9785046,1,2,1,1,3,-32686,19,7,0,0,0,0,0,786,0,0,1,0,0.9817085931604248
9785046,1,2,1,1,3,-32686,19,7,0,0,0,0,0,786,0,0,1,0,0.9817085931604248
9785046,1,2,1,1,3,-32686,19,7,0,0,0,0,0,786,0,0,1,0,0.9817085931604248
9785046,1,2,1,1,3,-32686,19,7,0,0,0,0,0,786,0,0,1,0,0.9817085931604248
10867027,1,2,1,0,0,0,21,7,0,0,0,0,0,0,0,0,1,0,0.9816136490195027
7091679,1,2,1,1,1,3615,20,7,0,0,0,0,0,13,0,0,1,0,0.9815725941867198
8683442,1,2,1,0,2,17845,19,7,0,0,0,0,0,2,0,0,1,0,0.9815019857530913
9480233,1,2,1,1,1,5956,16,7,0,0,0,0,0,2,0,0,1,0,0.9814504855421636
32838469,1,2,1,1,0,0,18,6,0,0,0,0,0,0,0,0,1,0,0.9813330898966852
616415,1,2,1,0,1,-20058,9,7,0,0,0,0,0,1,0,0,1,0,0.9813202805840724
7907363,1,2,1,0,1,10891,18,6,0,0,0,0,0,2,0,0,1,0,0.981301037517914
8643593,1,2,1,0,0,0,9,7,0,0,0,0,0,0,0,0,1,0,0.9812682505128911
11550080,1,2,1,2,1,-3577,15,6,0,0,0,0,0,2,0,0,1,0,0.9812520681147903
32816512,1,2,1,0,0,0,21,5,0,0,0,0,0,0,0,0,1,0,0.9812254838190664
11132078,1,2,1,1,0,0,21,5,0,0,0,0,0,0,0,0,1,0,0.981224650818332
6915284,1,2,1,0,0,0,13,6,0,0,0,0,0,0,1,0,1,0,0.9811885280772918
6901512,1,2,1,0,0,0,11,6,0,0,0,0,0,0,0,0,1,0,0.9811302075356261
6901512,1,2,1,0,0,0,11,6,0,0,0,0,0,0,0,0,1,0,0.9811302075356261
6901512,1,2,1,0,0,0,11,6,0,0,0,0,0,0,0,0,1,0,0.9811302075356261
6901512,1,2,1,0,0,0,11,6,0,0,0,0,0,0,0,0,1,0,0.9811302075356261
20770385,1,2,1,1,1,-24319,15,5,0,0,0,0,0,1,0,0,1,0,0.9811136234949827
11952638,1,2,1,1,1,-1585,17,5,0,0,0,0,0,3,0,0,1,0,0.9811093165759882
31410893,1,2,1,0,0,0,17,5,0,0,0,0,0,0,0,0,1,0,0.9811086816833465
3495228,1,2,1,1,0,0,15,5,0,0,0,0,0,0,0,0,1,0,0.9810491730204534
33017281,1,2,1,0,0,0,8,6,0,0,0,0,0,0,0,0,1,0,0.9810422369393114
32976531,1,2,1,0,0,0,18,4,0,0,0,0,0,0,0,0,1,0,0.9809399620817224
12119207,1,2,1,0,0,0,17,4,0,0,0,0,0,0,0,0,1,0,0.9809103936776821
12117566,1,2,1,0,0,0,17,4,0,0,0,0,0,0,0,0,1,0,0.9809103936776821
7534176,1,2,1,0,1,-5575,23,3,0,0,0,0,0,1,0,0,1,0,0.9809011093634169
10583287,1,2,1,1,1,0,16,4,0,0,0,0,0,0,1,0,1,0,0.9808765727258686
10583287,1,2,1,1,1,0,16,4,0,0,0,0,0,0,1,0,1,0,0.9808765727258686
10583287,1,2,1,1,1,0,16,4,0,0,0,0,0,0,1,0,1,0,0.9808765727258686
10583287,1,2,1,1,1,0,16,4,0,0,0,0,0,0,1,0,1,0,0.9808765727258686
9622727,1,2,1,0,0,0,21,3,0,0,0,0,0,0,0,0,1,0,0.9808292838745456
7520802,1,2,1,2,2,13537,21,3,0,0,0,0,0,2,0,0,1,0,0.9807830954643835
22937946,1,2,1,0,0,0,12,4,0,0,0,0,0,0,0,0,1,0,0.9807618756989364
3347541,1,2,1,2,1,1155,19,3,0,0,0,0,0,2,1,0,1,0,0.9807616155473825
9953930,1,2,1,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0.9807539830553894
33136608,1,2,1,0,0,0,18,3,0,0,0,0,0,0,0,0,1,0,0.9807399379177316
30838200,1,2,1,1,1,0,11,4,0,0,0,0,0,0,0,0,1,0,0.9807279032554395
7565146,1,2,1,0,2,10788,10,4,0,0,0,0,0,529,1,0,1,0,0.9807172187177204
10963288,1,2,1,2,1,1256,17,3,0,0,0,0,0,1,0,0,1,0,0.9807016124451532
27253070,1,2,1,1,1,0,10,4,0,0,0,0,0,0,0,0,1,0,0.9806980123514469
7192749,1,2,1,1,2,9404,18,1,0,0,0,0,0,3660,0,0,1,0,0.9806649242674035
32795695,1,2,1,1,0,0,2,5,0,0,0,0,0,0,1,0,1,0,0.9806633288486495
6412619,1,2,1,1,0,0,15,3,0,0,0,0,0,0,0,0,1,0,0.9806493257522952
11871916,1,2,1,1,1,2079,22,2,0,0,0,0,0,4,0,0,1,0,0.9806484604325288
4231436,1,2,1,0,1,-25739,19,2,0,0,0,0,0,4,0,0,1,0,0.9806383792355594
11890811,1,2,1,7,4,32625,17,3,0,0,0,0,0,1,6,0,1,0,0.980597692173957
10518895,1,2,1,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,0.9805679902685509
10518895,1,2,1,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,0.9805679902685509
10518895,1,2,1,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,0.9805679902685509
10518895,1,2,1,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,0.9805679902685509
8234554,1,2,1,2,1,20111,21,2,0,0,0,0,0,7,0,0,1,0,0.9805665130265917
2169890,1,2,1,0,0,0,12,3,0,0,0,0,0,0,0,0,1,0,0.9805600196581167
8279343,1,2,1,0,1,3494,12,3,0,0,0,0,0,5,0,0,1,0,0.9805472357380576
26030060,1,2,1,0,0,0,17,2,0,0,0,0,0,0,0,0,1,0,0.9805076764552131
33128578,1,2,1,0,0,0,10,3,0,0,0,0,0,0,0,0,1,0,0.9804996815972824
8203888,1,2,1,1,1,5652,17,2,0,0,0,0,0,2,0,0,1,0,0.9804875144082895
32522610,1,2,1,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,0.9804551951245882
33124302,1,2,1,0,1,16632,10,3,0,0,0,0,0,1,0,0,1,0,0.9804487924776603
33104531,1,2,1,0,0,0,15,2,0,0,0,0,0,0,0,0,1,0,0.9804471791704704
26490549,1,2,1,0,0,0,15,2,0,0,0,0,0,0,0,0,1,0,0.9804471791704704
10740081,1,2,1,0,0,0,8,3,0,0,0,0,0,0,0,0,1,0,0.980439159994342
7403124,1,2,1,3,1,-4891,7,3,0,0,0,0,0,2,0,0,1,0,0.9804171552868474
8771424,1,2,1,1,1,0,20,1,0,0,0,0,0,0,0,0,1,0,0.9803903340682739
8164484,1,2,1,2,1,-21546,11,2,0,0,0,0,0,24,0,0,1,0,0.9803850843097125
33100918,1,2,1,1,1,0,13,2,0,0,0,0,0,0,0,0,1,0,0.9803822920448132
3893770,1,2,1,0,1,17463,1,4,0,0,0,0,0,4,0,0,1,0,0.9803779816501514
33096684,1,2,1,0,0,0,11,2,0,0,0,0,0,0,0,0,1,0,0.980325632045734
33096055,1,2,1,1,1,620,10,2,0,0,0,0,0,2,0,0,1,0,0.9802893132738961
12233389,1,2,1,0,0,0,16,1,0,0,0,0,0,0,0,0,1,0,0.9802726704382237
31507115,1,2,1,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0.9801807827786134
4926139,1,2,1,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0.9801807827786134
33089351,1,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0.980080312508596
33088703,1,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0.980080312508596
12145857,0,2,1,2,1,-6587,17,5,0,0,0,0,0,11816,0,0,1,0,0.9796892455947228
32867910,0,2,1,0,0,0,21,7,0,0,0,0,0,0,0,0,1,0,0.9789840159768498
10034665,0,2,1,1,1,-14271,16,7,0,0,0,0,0,2,0,0,1,0,0.9788607699890035
33035117,0,2,1,0,0,0,23,6,0,0,0,0,0,0,0,0,1,0,0.9788295025908843
10645252,0,2,1,2,1,-29966,20,6,0,0,0,0,0,1,0,0,1,0,0.9788188603303573
4323160,0,2,1,1,1,-23275,19,6,0,0,0,0,0,1,0,0,1,0,0.9787662035972219
1532978,0,2,1,2,1,-13678,15,2,0,0,0,0,0,7836,0,0,1,0,0.9785691341689264
5692068,0,2,1,0,2,1380,15,6,0,0,0,0,0,1,0,0,1,0,0.978554431447986
5692068,0,2,1,0,2,1380,15,6,0,0,0,0,0,1,0,0,1,0,0.978554431447986
5692068,0,2,1,0,2,1380,15,6,0,0,0,0,0,1,0,0,1,0,0.978554431447986
5692068,0,2,1,0,2,1380,15,6,0,0,0,0,0,1,0,0,1,0,0.978554431447986
12432232,0,2,1,1,1,20430,9,7,0,0,0,0,0,3,0,0,1,0,0.9785218560261031
1126836,0,2,1,9,1,15733,17,3,0,0,0,0,0,5557,0,0,1,0,0.9785098479960596
1126836,0,2,1,9,1,15733,17,3,0,0,0,0,0,5557,0,0,1,0,0.9785098479960596
1126836,0,2,1,9,1,15733,17,3,0,0,0,0,0,5557,0,0,1,0,0.9785098479960596
1126836,0,2,1,9,1,15733,17,3,0,0,0,0,0,5557,0,0,1,0,0.9785098479960596
10216740,0,2,1,4,4,-5832,10,6,0,0,0,0,0,10,3,0,1,0,0.9784002899550295
3267468,0,2,1,0,0,0,21,4,0,0,0,0,0,0,0,0,1,0,0.9783169108532787
11947953,0,2,1,1,2,17050,16,5,0,0,0,0,0,3,1,0,1,0,0.9783128311618066
10608164,0,2,1,0,1,16181,15,5,0,0,0,0,0,7,0,0,1,0,0.9782872513792165
6615345,0,2,1,0,1,27306,16,4,0,0,0,0,0,12,0,0,1,0,0.9780587434839308
11682316,0,2,1,1,1,-26897,17,3,0,0,0,0,0,10,0,0,1,0,0.9780371746999321
33137155,0,2,1,0,0,0,18,3,0,0,0,0,0,0,0,0,1,0,0.9779881479983605
2936329,0,2,1,0,1,-30630,6,3,0,0,0,0,0,1642,0,0,1,0,0.9778592246866731
33123689,0,2,1,0,1,-25576,9,3,0,0,0,0,0,1,0,0,1,0,0.9777596282695385
3415972,0,2,1,3,1,-1778,8,3,0,0,0,0,0,3,2,0,1,0,0.9776445332855382
6241064,0,2,1,2,1,25173,16,2,0,0,0,0,0,2,0,0,1,0,0.9776011095619277
2404012,0,2,1,1,1,-28252,4,3,0,0,0,0,0,1,0,0,1,0,0.9775949428532301
9843488,0,2,1,2,1,-15444,11,2,0,0,0,0,0,8,2,0,1,0,0.9775616455605712
10286381,0,2,1,2,1,477,16,1,0,0,0,0,0,3,1,0,1,0,0.9774484849516507
10510591,1,2,1,2,0,0,6,2,0,0,1,0,0,0,2,0,1,0,0.9772110427984817
10510591,1,2,1,2,0,0,6,2,0,0,1,0,0,0,2,0,1,0,0.9772110427984817
10510591,1,2,1,2,0,0,6,2,0,0,1,0,0,0,2,0,1,0,0.9772110427984817
10510591,1,2,1,2,0,0,6,2,0,0,1,0,0,0,2,0,1,0,0.9772110427984817
9178847,0,2,1,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.9769251891510422
11038534,1,2,0,0,0,0,18,4,0,0,0,0,0,0,0,0,1,0,0.976413740917947
11038534,1,2,0,0,0,0,18,4,0,0,0,0,0,0,0,0,1,0,0.976413740917947
11038534,1,2,0,0,0,0,18,4,0,0,0,0,0,0,0,0,1,0,0.976413740917947
11038534,1,2,0,0,0,0,18,4,0,0,0,0,0,0,0,0,1,0,0.976413740917947
10168569,1,2,0,3,1,0,17,4,0,0,0,0,0,0,2,0,1,0,0.9763699288605716
32990193,1,2,0,1,2,32503,9,5,0,0,0,0,0,2,0,0,1,0,0.9762096129243503
494908,1,2,0,17,15,0,14,3,0,0,0,0,0,0,0,0,1,0,0.9759408448691536
33089902,1,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,1,0,0.9757694872202823
1623226,1,2,0,5,0,0,9,1,0,0,0,0,0,0,3,0,1,0,0.9753212816331996
1545492,0,2,0,7,5,1231,22,2,0,0,0,0,0,18425,4,0,1,0,0.9750783116610308
4887863,1,2,1,0,0,9467,23,7,0,1,0,1,0,112267,0,0,0,0,0.9685209011009308
1064191,1,3,1,0,1,10216,17,7,0,0,0,0,0,4,0,0,1,0,0.9677157291831698
5515809,1,2,1,1,1,-17947,15,5,0,1,0,1,0,112267,0,0,0,0,0.9675919015989678
32207111,1,3,1,1,1,13476,17,4,0,0,0,0,0,3,0,0,1,0,0.9666857660739314
32421396,1,3,1,0,0,0,7,5,0,0,0,0,0,0,0,0,1,0,0.9665910009471812
8948723,1,3,1,1,0,0,9,4,0,0,0,0,0,0,0,0,1,0,0.9663470334000246
6217622,1,2,1,0,0,1996,14,2,0,0,0,1,0,73673,0,0,0,0,0.9655281140511296
4393495,1,3,1,5,1,16276,0,3,0,0,0,0,0,3,3,0,1,0,0.9654358791136793
8698170,1,2,1,2,1,-803,21,7,0,1,0,1,0,85227,2,0,0,0,0.9638501421024471
8698170,1,2,1,2,1,-803,21,7,0,1,0,1,0,85227,2,0,0,0,0.9638501421024471
8698170,1,2,1,2,1,-803,21,7,0,1,0,1,0,85227,2,0,0,0,0.9638501421024471
8698170,1,2,1,2,1,-803,21,7,0,1,0,1,0,85227,2,0,0,0,0.9638501421024471
3440592,1,2,1,2,2,-15501,21,3,0,1,0,1,0,85227,0,0,0,0,0.9624108597910667
3440592,1,2,1,2,2,-15501,21,3,0,1,0,1,0,85227,0,0,0,0,0.9624108597910667
3440592,1,2,1,2,2,-15501,21,3,0,1,0,1,0,85227,0,0,0,0,0.9624108597910667
3440592,1,2,1,2,2,-15501,21,3,0,1,0,1,0,85227,0,0,0,0,0.9624108597910667
1546434,1,2,1,1,1,-9115,21,2,0,1,0,1,0,85227,0,0,0,0,0.9619969651672509
2395807,1,2,1,4,1,-11710,19,2,0,1,0,1,0,85227,0,0,0,0,0.9618905199618079
2395807,1,2,1,4,1,-11710,19,2,0,1,0,1,0,85227,0,0,0,0,0.9618905199618079
2395807,1,2,1,4,1,-11710,19,2,0,1,0,1,0,85227,0,0,0,0,0.9618905199618079
2395807,1,2,1,4,1,-11710,19,2,0,1,0,1,0,85227,0,0,0,0,0.9618905199618079
6129842,1,2,1,0,0,-13227,23,1,0,1,0,1,0,85227,0,0,0,0,0.9617531434429477
17060588,0,3,1,0,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0.9614456472273781
4987737,0,3,1,8,1,864,22,1,0,0,0,0,0,5,2,0,1,0,0.9611742728237224
2021761,1,2,1,4,4,439,19,6,0,1,0,1,0,73673,2,0,0,0,0.9611451155189922
31948507,0,3,1,0,0,0,13,2,0,0,0,0,0,0,0,0,1,0,0.9610648175082986
12664722,1,2,1,2,1,26568,11,7,0,1,0,1,0,73673,2,0,0,0,0.9609467296203437
12664722,1,2,1,2,1,26568,11,7,0,1,0,1,0,73673,2,0,0,0,0.9609467296203437
12664722,1,2,1,2,1,26568,11,7,0,1,0,1,0,73673,2,0,0,0,0.9609467296203437
12664722,1,2,1,2,1,26568,11,7,0,1,0,1,0,73673,2,0,0,0,0.9609467296203437
2754025,1,2,1,1,2,11807,14,5,0,1,0,1,0,73673,1,0,0,0,0.9604004653929408
15198770,1,2,1,0,1,21878,22,3,0,0,0,1,0,39452,0,0,0,0,0.9598386767227195
2392845,1,2,1,0,1,-21693,21,2,0,1,0,1,0,73673,0,0,0,0,0.9598017512277084
12782307,1,2,1,1,1,13081,5,4,0,1,0,1,0,73673,1,0,0,0,0.9594431990593086
12782307,1,2,1,1,1,13081,5,4,0,1,0,1,0,73673,1,0,0,0,0.9594431990593086
12782307,1,2,1,1,1,13081,5,4,0,1,0,1,0,73673,1,0,0,0,0.9594431990593086
12782307,1,2,1,1,1,13081,5,4,0,1,0,1,0,73673,1,0,0,0,0.9594431990593086
2643293,1,2,1,0,0,32147,19,2,0,1,0,1,0,73673,0,0,0,0,0.9593733530507648
2643293,1,2,1,0,0,32147,19,2,0,1,0,1,0,73673,0,0,0,0,0.9593733530507648
2643293,1,2,1,0,0,32147,19,2,0,1,0,1,0,73673,0,0,0,0,0.9593733530507648
2643293,1,2,1,0,0,32147,19,2,0,1,0,1,0,73673,0,0,0,0,0.9593733530507648
2426917,1,2,1,5,37,12379,13,3,0,1,0,1,0,73673,0,0,0,0,0.9592748770379941
27284183,1,2,1,2,1,12180,0,5,0,0,0,1,0,34157,0,0,0,0,0.9582767056345087
1757599,0,2,1,0,0,5442,13,7,0,1,0,1,0,85227,0,0,0,0,0.9582577800481802
12176895,1,2,1,0,0,7437,7,7,0,0,0,1,0,25196,0,0,0,0,0.9577336550521468
20061143,1,3,0,4,4,0,7,2,0,0,0,0,0,0,4,0,1,0,0.9574839184408938
33137152,0,2,1,0,1,-6749,17,3,0,1,0,1,0,85227,0,0,0,0,0.9568515473196528
4144322,1,2,1,1,1,-15078,7,6,0,1,0,1,0,54435,0,0,0,0,0.9565532039487756
1525195,0,2,1,11,3,-30354,15,2,0,1,0,1,0,85227,0,0,0,0,0.9563903179396822
1525195,0,2,1,11,3,-30354,15,2,0,1,0,1,0,85227,0,0,0,0,0.9563903179396822
1525195,0,2,1,11,3,-30354,15,2,0,1,0,1,0,85227,0,0,0,0,0.9563903179396822
1525195,0,2,1,11,3,-30354,15,2,0,1,0,1,0,85227,0,0,0,0,0.9563903179396822
3779160,0,2,1,0,1,-11634,18,7,0,1,0,1,0,73673,0,0,0,0,0.9562077278711338
33102731,0,2,1,0,1,24366,15,2,0,1,0,1,0,85227,0,0,0,0,0.9560828388779744
4619679,1,2,1,0,1,1527,18,3,0,1,0,1,0,54435,0,0,0,0,0.9558416668021645
10596700,1,2,1,1,1,-2899,6,5,0,0,0,1,0,20331,1,0,0,0,0.9557911374558211
10596700,1,2,1,1,1,-2899,6,5,0,0,0,1,0,20331,1,0,0,0,0.9557911374558211
10596700,1,2,1,1,1,-2899,6,5,0,0,0,1,0,20331,1,0,0,0,0.9557911374558211
10596700,1,2,1,1,1,-2899,6,5,0,0,0,1,0,20331,1,0,0,0,0.9557911374558211
23672777,1,2,1,0,1,-31017,13,1,0,0,0,1,0,25196,0,0,0,0,0.9557136333053007
13160136,1,2,1,2,1,22812,20,7,0,0,0,1,0,12172,0,0,0,0,0.955659596880792
13160136,1,2,1,2,1,22812,20,7,0,0,0,1,0,12172,0,0,0,0,0.955659596880792
13160136,1,2,1,2,1,22812,20,7,0,0,0,1,0,12172,0,0,0,0,0.955659596880792
13160136,1,2,1,2,1,22812,20,7,0,0,0,1,0,12172,0,0,0,0,0.955659596880792
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
3792920,0,2,1,0,1,26736,3,1,0,0,0,1,0,54435,0,0,0,0,0.9553724845905947
18744104,1,2,1,0,1,11409,13,6,0,0,0,1,0,13290,0,0,0,0,0.9550597053861972
3862843,0,2,1,0,1,6513,18,4,0,1,0,1,0,73673,0,0,0,0,0.9547337199657799
3862843,0,2,1,0,1,6513,18,4,0,1,0,1,0,73673,0,0,0,0,0.9547337199657799
3862843,0,2,1,0,1,6513,18,4,0,1,0,1,0,73673,0,0,0,0,0.9547337199657799
3862843,0,2,1,0,1,6513,18,4,0,1,0,1,0,73673,0,0,0,0,0.9547337199657799
12642453,1,2,1,0,0,-2209,18,6,0,0,0,1,0,9413,0,0,0,0,0.9546223041441235
14372131,0,2,1,0,0,30041,11,5,0,1,0,1,0,73673,0,0,0,0,0.9545706412921624
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
6085179,1,2,1,3,3,25235,14,1,0,1,0,1,0,54435,2,0,0,0,0.9544862643601819
3855279,0,2,1,1,0,-1051,21,2,0,1,0,1,0,73673,0,0,0,0,0.9540684947254295
3855279,0,2,1,1,0,-1051,21,2,0,1,0,1,0,73673,0,0,0,0,0.9540684947254295
3855279,0,2,1,1,0,-1051,21,2,0,1,0,1,0,73673,0,0,0,0,0.9540684947254295
3855279,0,2,1,1,0,-1051,21,2,0,1,0,1,0,73673,0,0,0,0,0.9540684947254295
17234217,1,2,1,2,1,-32555,7,7,0,1,0,1,0,40598,0,0,0,0,0.9540303995304372
16933426,1,2,1,0,1,-25507,15,2,0,0,0,1,0,14836,0,0,0,0,0.9539388329430362
4583873,0,2,1,5,1,6605,22,2,0,0,0,1,0,39779,0,0,0,0,0.9539388145099332
4583873,0,2,1,5,1,6605,22,2,0,0,0,1,0,39779,0,0,0,0,0.9539388145099332
4583873,0,2,1,5,1,6605,22,2,0,0,0,1,0,39779,0,0,0,0,0.9539388145099332
4583873,0,2,1,5,1,6605,22,2,0,0,0,1,0,39779,0,0,0,0,0.9539388145099332
14897389,1,2,1,0,0,32523,13,3,0,0,0,1,0,14716,0,0,0,0,0.9538659357957917
5002759,1,2,1,7,8,5158,0,2,0,0,0,1,0,20046,9,0,0,0,0.9538220806730148
5002759,1,2,1,7,8,5158,0,2,0,0,0,1,0,20046,9,0,0,0,0.9538220806730148
5002759,1,2,1,7,8,5158,0,2,0,0,0,1,0,20046,9,0,0,0,0.9538220806730148
5002759,1,2,1,7,8,5158,0,2,0,0,0,1,0,20046,9,0,0,0,0.9538220806730148
4134969,1,2,1,1,1,-24313,17,5,0,0,0,1,0,7251,0,0,0,0,0.953729035686657
4134969,1,2,1,1,1,-24313,17,5,0,0,0,1,0,7251,0,0,0,0,0.953729035686657
4134969,1,2,1,1,1,-24313,17,5,0,0,0,1,0,7251,0,0,0,0,0.953729035686657
